Cin log;;;
0;;;
2.56;;368,9;2,566908655
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
2.56;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
